"","V1","V2","V3"
"1948",1506059918,3107.6950935,0.0038
"1949",1506059947,3108.6250005,0.0016
"1950",1506059976,3108.6250005,0.0046
"1951",1506060005,3108.6250005,0.0046
"1952",1506060038,3108.6250005,0.0015
"1953",1506060067,3108.6250005,0.0028
"1954",1506060094,3108.6250005,0.0043
"1955",1506060123,3108.6250005,0.0014
"1956",1506060152,3108.6250005,0.0036
"1957",1506060181,3108.6250005,0.0026
"1958",1506060211,3108.6250005,0.0035
"1959",1506060238,3108.6250005,0.0032
"1960",1506060269,3108.6250005,0.0032
"1961",1506060297,3108.6250005,0.0055
"1962",1506060326,3108.6250005,0.0052
"1963",1506060356,3108.6250005,0.0025
"1964",1506060385,3108.6250005,0.0046
"1965",1506060414,3108.6250005,0.0036
"1966",1506060444,3108.6250005,0.001
"1967",1506060473,3108.6250005,0.0047
"1968",1506060504,3108.6250005,0.0033
"1969",1506060532,3108.6250005,0.0026
"1970",1506060561,3108.6250005,0.0023
"1971",1506060590,3108.6250005,0.0034
"1972",1506060620,3108.6250005,0.0045
"1973",1506060648,3108.6250005,0.0038
"1974",1506060678,3108.6250005,0.0035
"1975",1506060706,3108.6250005,0.0051
"1976",1506060736,3108.6250005,0.0043
"1977",1506060764,3108.6250005,0.0031
"1978",1506060794,3108.6250005,0.0022
"1979",1506060822,3108.6250005,0.0033
"1980",1506060852,3108.6250005,0.0054
"1981",1506060881,3108.6250005,0.0036
"1982",1506060910,3108.6250005,0.003
"1983",1506060939,3108.6250005,0.0058
"1984",1506060968,3108.6250005,0.005
"1985",1506060998,3108.6250005,0.0012
"1986",1506061027,3108.6250005,0.0016
"1987",1506061057,3108.6250005,0.0041
"1988",1506061085,3108.6250005,0.005
"1989",1506061115,3108.6250005,0.0052
"1990",1506061144,3108.6250005,0.004
"1991",1506061173,3108.6250005,0.0045
"1992",1506061202,3108.6250005,0.001
"1993",1506061232,3108.6250005,0.0046
"1994",1506061259,3108.6250005,0.0026
"1995",1506061289,3108.6250005,0.0012
"1996",1506061318,3108.6250005,0.003
"1997",1506061348,3108.6250005,0.0013
"1998",1506061375,3108.6250005,0.0052
"1999",1506061405,3108.6250005,0.0055
"2000",1506061433,3108.6250005,0.0051
"2001",1506061464,3108.6250005,0.0021
"2002",1506061492,3108.6250005,0.0011
"2003",1506061522,3108.6250005,0.0038
"2004",1506061550,3108.6250005,0.0025
"2005",1506061580,3108.6250005,0.0024
"2006",1506061607,3108.6250005,0.0058
"2007",1506061637,3108.6250005,0.0027
"2008",1506061666,3108.6250005,0.0015
"2009",1506061696,3108.6250005,0.0042
"2010",1506061723,3108.6250005,0.0035
"2011",1506061753,3110.17947093,0.0047
"2012",1506061782,3110.17947093,0.0051
"2013",1506061811,3107.6532017,0.003
"2014",1506061840,3107.6532017,0.0031
"2015",1506061869,3109.77,0.0038
"2016",1506061898,3109.77,0.0032
"2017",1506061927,3109.77,0.0017
"2018",1506061956,3109.77,0.005
"2019",1506061986,3109.77,0.0047
"2020",1506062015,3109.77,0.0053
"2021",1506062044,3110.8996939,0.0045
"2022",1506062074,3110.8996939,0.0058
"2023",1506062104,3110.8996939,0.0045
"2024",1506062132,3110.8996939,0.0051
"2025",1506062162,3110.8996939,0.0011
"2026",1506062191,3110.8996939,0.0011
"2027",1506062220,3110.8996939,0.0024
"2028",1506062250,3110.8996939,0.0024
"2029",1506062278,3110.8996939,0.0045
"2030",1506062308,3112.45416434,0.0015
"2031",1506062337,3112.45416434,0.0027
"2032",1506062366,3116.21722186,0.0037
"2033",1506062396,3116.21722186,0.0021
"2034",1506062426,3119.34977508,0.0024
"2035",1506062453,3119.34977508,0.0041
"2036",1506062483,3129.74167888,0.0037
"2037",1506062511,3129.74167888,0.0042
"2038",1506062541,3134.5249855,0.0038
"2039",1506062570,3134.5249855,0.001
"2040",1506062599,3134.5249855,0.0058
"2041",1506062628,3134.5249855,0.0034
"2042",1506062658,3134.5249855,0.0012
"2043",1506062686,3134.5249855,0.0035
"2044",1506062716,3134.54836164,0.0032
"2045",1506062744,3134.54836164,0.0051
"2046",1506062773,3134.54836164,0.0033
"2047",1506062802,3134.54836164,0.0024
"2048",1506062832,3134.54836164,0.0058
"2049",1506062860,3134.54836164,0.0056
"2050",1506062889,3134.54836164,0.0054
"2051",1506062917,3134.54836164,0.001
"2052",1506062948,3134.54836164,0.0038
"2053",1506062976,3134.54836164,0.0013
"2054",1506063006,3134.46923455,0.002
"2055",1506063034,3138.51244883,0.0025
"2056",1506063064,3145.15642613,0.0017
"2057",1506063094,3145.15642613,0.0052
"2058",1506063122,3147.46789725,0.0042
"2059",1506063151,3147.46789725,0.0013
"2060",1506063180,3147.46789725,0.0017
"2061",1506063209,3147.46789725,0.0028
"2062",1506063238,3147.46789725,0.0034
"2063",1506063268,3151.75215397,0.0016
"2064",1506063297,3151.75215397,0.0054
"2065",1506063326,3153.11652039,0.0018
"2066",1506063355,3153.11652039,0.005
"2067",1506063385,3153.11652039,0.0032
"2068",1506063415,3153.11652039,0.0034
"2069",1506063443,3153.11652039,0.004
"2070",1506063472,3153.11652039,0.0042
"2071",1506063500,3153.11652039,0.0054
"2072",1506063530,3153.11652039,0.0051
"2073",1506063559,3156.7422908,0.001
"2074",1506063588,3156.7422908,0.0051
"2075",1506063618,3158.7874953,0.0033
"2076",1506063650,3158.7874953,0.005
"2077",1506063676,3158.7874953,0.0014
"2078",1506063706,3158.7874953,0.004
"2079",1506063734,3158.7874953,0.0056
"2080",1506063763,3158.7874953,0.0036
"2081",1506063791,3156.4222588,0.0054
"2082",1506063821,3156.4222588,0.0022
"2083",1506063850,3154.6670833,0.004
"2084",1506063879,3154.6670833,0.0033
"2085",1506063909,3152.15048499,0.005
"2086",1506063937,3152.15048499,0.002
"2087",1506063966,3150.00930589,0.0021
"2088",1506063996,3150.00930589,0.0038
"2089",1506064024,3150.00930589,0.0038
"2090",1506064053,3150.00930589,0.0048
"2091",1506064081,3150.00930589,0.002
"2092",1506064111,3142.650055,0.005
"2093",1506064140,3142.650055,0.0013
"2094",1506064169,3142.650055,0.0026
"2095",1506064197,3142.650055,0.0055
"2096",1506064229,3142.650055,0.0021
"2097",1506064256,3142.650055,0.003
"2098",1506064287,3139.56369367,0.0018
"2099",1506064314,3139.56369367,0.0026
"2100",1506064343,3139.56369367,0.005
"2101",1506064371,3139.56369367,0.0023
"2102",1506064401,3139.56369367,0.0018
"2103",1506064430,3139.56369367,0.0044
"2104",1506064460,3139.56369367,0.0028
"2105",1506064489,3139.56369367,0.0032
"2106",1506064518,3136.01333867,0.004
"2107",1506064547,3136.01333867,0.0021
"2108",1506064577,3136.01333867,0.0025
"2109",1506064605,3136.01333867,0.0038
"2110",1506064634,3136.01333867,0.0025
"2111",1506064663,3136.01333867,0.0036
"2112",1506064694,3130.87405765,0.0031
"2113",1506064722,3130.87405765,0.0057
"2114",1506064751,3124.89687363,0.0021
"2115",1506064781,3124.89687363,0.0053
"2116",1506064810,3121.320055,0.0015
"2117",1506064839,3121.320055,0.004
"2118",1506064868,3121.320055,0.0023
"2119",1506064897,3121.320055,0.0032
"2120",1506064926,3121.320055,0.0047
"2121",1506064955,3121.320055,0.001
"2122",1506064984,3121.320055,0.0026
"2123",1506065014,3121.320055,0.0056
"2124",1506065042,3121.320055,0.004
"2125",1506065071,3121.320055,0.004
"2126",1506065100,3121.320055,0.0028
"2127",1506065129,3121.320055,0.0022
"2128",1506065157,3121.320055,0.0043
"2129",1506065188,3121.320055,0.0053
"2130",1506065216,3121.320055,0.001
"2131",1506065246,3121.320055,0.0041
"2132",1506065275,3121.320055,0.0058
"2133",1506065305,3121.320055,0.003
"2134",1506065333,3121.320055,0.0058
"2135",1506065362,3121.320055,0.005
"2136",1506065391,3121.320055,0.001
"2137",1506065420,3121.320055,0.0022
"2138",1506065449,3121.320055,0.0024
"2139",1506065478,3121.320055,0.0036
"2140",1506065507,3121.320055,0.0051
"2141",1506065536,3121.320055,0.0043
"2142",1506065565,3121.320055,0.0057
"2143",1506065594,3121.320055,0.0058
"2144",1506065623,3121.320055,0.0053
"2145",1506065655,3121.320055,0.0043
"2146",1506065680,3119.43650338,0.0041
"2147",1506065710,3120.9350935,0.0047
"2148",1506065738,3121.5651615,0.0052
"2149",1506065769,3121.5651615,0.0016
"2150",1506065798,3121.5651615,0.0021
"2151",1506065827,3115.750075,0.0032
"2152",1506065855,3115.750075,0.0015
"2153",1506065884,3115.750075,0.0045
"2154",1506065913,3115.750075,0.0022
"2155",1506065942,3115.750075,0.0038
"2156",1506065971,3115.73675367,0.0014
"2157",1506066000,3115.73675367,0.0013
"2158",1506066029,3115.73675367,0.0014
"2159",1506066058,3115.73675367,0.0013
"2160",1506066088,3115.73675367,0.0048
"2161",1506066116,3115.73675367,0.0052
"2162",1506066145,3115.73675367,0.0033
"2163",1506066174,3115.73675367,0.0013
"2164",1506066204,3115.73675367,0.0023
"2165",1506066233,3115.73675367,0.0011
"2166",1506066262,3115.73675367,0.0038
"2167",1506066290,3115.73675367,0.0023
"2168",1506066321,3115.73675367,0.0037
"2169",1506066349,3115.73675367,0.0021
"2170",1506066379,3105.13746673,0.0051
"2171",1506066407,3105.13746673,0.0014
"2172",1506066436,3103.890117,0.0048
"2173",1506066465,3103.890117,0.0031
"2174",1506066494,3103.890117,0.0057
"2175",1506066523,3103.890117,0.0051
"2176",1506066552,3103.890117,0.0026
"2177",1506066581,3103.890117,0.0013
"2178",1506066610,3105.13746673,0.0026
"2179",1506066639,3105.13746673,0.0047
"2180",1506066668,3105.13746673,0.0018
"2181",1506066698,3105.13746673,0.005
"2182",1506066726,3105.13746673,0.0045
"2183",1506066756,3105.13746673,0.0027
"2184",1506066784,3105.13746673,0.0033
"2185",1506066813,3105.13746673,0.0051
"2186",1506066842,3105.13746673,0.0016
"2187",1506066872,3105.13746673,0.0023
"2188",1506066900,3105.13746673,0.0054
"2189",1506066930,3103.85897459,0.0018
"2190",1506066959,3103.85897459,0.0044
"2191",1506066989,3097.98326732,0.0058
"2192",1506067017,3097.98326732,0.0033
"2193",1506067047,3088.9854255,0.0017
"2194",1506067074,3088.9854255,0.0053
"2195",1506067104,3087.160243,0.0041
"2196",1506067133,3087.160243,0.0054
"2197",1506067162,3089.47379464,0.0011
"2198",1506067191,3089.47379464,0.0012
"2199",1506067222,3092.04985798,0.0055
"2200",1506067252,3092.04985798,0.002
"2201",1506067280,3092.04985798,0.002
"2202",1506067307,3092.04985798,0.0028
"2203",1506067337,3092.04985798,0.0013
"2204",1506067366,3092.04985798,0.0057
"2205",1506067395,3092.04985798,0.0032
"2206",1506067424,3092.04985798,0.0018
"2207",1506067455,3092.83977898,0.0035
"2208",1506067483,3092.83977898,0.0016
"2209",1506067513,3093.7350735,0.0012
"2210",1506067542,3093.7350735,0.0028
"2211",1506067572,3093.7350735,0.001
"2212",1506067601,3093.7350735,0.0034
"2213",1506067631,3093.7350735,0.003
"2214",1506067659,3093.7350735,0.0025
"2215",1506067689,3093.7350735,0.0056
"2216",1506067718,3093.7350735,0.0027
"2217",1506067747,3093.7350735,0.0034
"2218",1506067776,3093.7350735,0.0037
"2219",1506067805,3095.21877814,0.0055
"2220",1506067834,3095.21877814,0.003
"2221",1506067863,3090.0951085,0.0038
"2222",1506067893,3090.0951085,0.0044
"2223",1506067921,3090.0951085,0.004
"2224",1506067951,3090.0951085,0.0035
"2225",1506067980,3090.0951085,0.0048
"2226",1506068009,3090.0951085,0.0052
"2227",1506068039,3090.0951085,0.002
"2228",1506068068,3090.0951085,0.0055
"2229",1506068096,3090.0951085,0.0031
"2230",1506068126,3078.60264775,0.0011
"2231",1506068154,3078.60264775,0.0055
"2232",1506068184,3080.1250005,0.0053
"2233",1506068211,3080.1250005,0.0037
"2234",1506068241,3080.1250005,0.0027
"2235",1506068270,3080.1250005,0.002
"2236",1506068300,3080.1250005,0.0046
"2237",1506068328,3080.1250005,0.0015
"2238",1506068358,3080.1250005,0.002
"2239",1506068386,3080.1250005,0.0014
"2240",1506068415,3080.1250005,0.0024
"2241",1506068443,3080.1250005,0.0054
"2242",1506068474,3075.0655065,0.005
"2243",1506068503,3075.0655065,0.0048
"2244",1506068532,3071.2451245,0.0027
"2245",1506068559,3071.2451245,0.0038
"2246",1506068589,3068.0151051,0.0044
"2247",1506068619,3068.0151051,0.0023
"2248",1506068647,3068.0151051,0.0025
"2249",1506068676,3068.0151051,0.0054
"2250",1506068705,3068.0151051,0.0052
"2251",1506068734,3068.0151051,0.0015
"2252",1506068763,3068.0151051,0.0032
"2253",1506068792,3068.0151051,0.0011
"2254",1506068821,3068.0151051,0.0033
"2255",1506068851,3068.0151051,0.0047
"2256",1506068880,3068.0151051,0.0035
"2257",1506068909,3068.0151051,0.0035
"2258",1506068938,3068.0151051,0.0053
"2259",1506068967,3069.5482584,0.0038
"2260",1506068996,3069.5482584,0.0034
"2261",1506069025,3064.7650485,0.0044
"2262",1506069054,3064.7650485,0.0018
"2263",1506069084,3064.7650485,0.002
"2264",1506069113,3064.7650485,0.0048
"2265",1506069143,3060.7940736,0.004
"2266",1506069171,3060.7940736,0.0051
"2267",1506069200,3063.050172,0.0021
"2268",1506069229,3063.050172,0.0018
"2269",1506069258,3063.5293471,0.0055
"2270",1506069287,3063.5293471,0.0047
"2271",1506069317,3068.90615141,0.004
"2272",1506069346,3068.90615141,0.0028
"2273",1506069376,3072.02646341,0.0025
"2274",1506069405,3072.02646341,0.0037
"2275",1506069434,3077.1870977,0.0015
"2276",1506069464,3077.1870977,0.0014
"2277",1506069493,3079.6253415,0.0024
"2278",1506069521,3079.6253415,0.0027
"2279",1506069551,3083.189995,0.0052
"2280",1506069579,3083.189995,0.001
"2281",1506069608,3085.87783325,0.0031
"2282",1506069638,3085.87783325,0.0043
"2283",1506069666,3085.87783325,0.0015
"2284",1506069696,3085.87783325,0.0045
"2285",1506069725,3083.10255575,0.005
"2286",1506069753,3083.10255575,0.0018
"2287",1506069784,3083.10255575,0.004
"2288",1506069813,3083.10255575,0.0031
"2289",1506069842,3083.10255575,0.0015
"2290",1506069871,3083.10255575,0.0038
"2291",1506069900,3083.10255575,0.0043
"2292",1506069929,3082.84255976,0.001
"2293",1506069958,3082.84255976,0.0035
"2294",1506069988,3077.88134788,0.005
"2295",1506070016,3077.88134788,0.0035
"2296",1506070046,3079.400001,0.0036
"2297",1506070076,3079.400001,0.0058
"2298",1506070104,3079.400001,0.0031
"2299",1506070133,3079.400001,0.0043
"2300",1506070162,3076.25118488,0.0012
"2301",1506070190,3076.25118488,0.0014
"2302",1506070221,3076.25118488,0.0047
"2303",1506070249,3076.25118488,0.0044
"2304",1506070279,3076.25118488,0.0025
"2305",1506070308,3076.25118488,0.0014
"2306",1506070337,3076.25118488,0.0016
"2307",1506070365,3076.25118488,0.0034
"2308",1506070395,3071.300102,0.0044
"2309",1506070423,3071.300102,0.0012
"2310",1506070453,3073.020085,0.003
"2311",1506070482,3073.020085,0.0046
"2312",1506070511,3073.07567944,0.0022
"2313",1506070540,3073.07567944,0.003
"2314",1506070569,3075.42591444,0.0053
"2315",1506070598,3075.42591444,0.0052
"2316",1506070627,3077.780079,0.0036
"2317",1506070656,3077.780079,0.003
"2318",1506070685,3077.780079,0.0038
"2319",1506070714,3077.780079,0.0052
"2320",1506070743,3083.39213566,0.0057
"2321",1506070772,3083.39213566,0.0017
"2322",1506070802,3083.39213566,0.0055
"2323",1506070833,3085.94938491,0.0037
"2324",1506070864,3084.4351185,0.0047
"2325",1506070889,3084.4351185,0.0043
"2326",1506070917,3084.4351185,0.0032
"2327",1506070948,3085.260036,0.0015
"2328",1506070976,3085.260036,0.0042
"2329",1506071006,3085.260036,0.001
"2330",1506071034,3085.260036,0.002
"2331",1506071064,3085.260036,0.0053
"2332",1506071093,3085.260036,0.0024
"2333",1506071122,3083.4652155,0.0051
"2334",1506071151,3083.4652155,0.0034
"2335",1506071180,3081.169986,0.0038
"2336",1506071209,3081.169986,0.0045
"2337",1506071238,3081.169986,0.0054
"2338",1506071267,3081.169986,0.0036
"2339",1506071297,3081.169986,0.0042
"2340",1506071325,3081.169986,0.0014
"2341",1506071354,3081.169986,0.001
"2342",1506071383,3081.169986,0.0041
"2343",1506071412,3081.169986,0.004
"2344",1506071442,3081.169986,0.0057
"2345",1506071471,3081.169986,0.0012
"2346",1506071501,3081.169986,0.0058
"2347",1506071529,3081.169986,0.0014
"2348",1506071558,3081.169986,0.002
"2349",1506071587,3081.169986,0.0046
"2350",1506071617,3081.169986,0.005
"2351",1506071645,3081.169986,0.0053
"2352",1506071674,3081.169986,0.003
"2353",1506071703,3076.9950005,0.0045
"2354",1506071732,3076.9950005,0.0038
"2355",1506071760,3076.9950005,0.0047
"2356",1506071790,3076.9950005,0.004
"2357",1506071818,3076.9950005,0.003
"2358",1506071848,3072.000113,0.0023
"2359",1506071877,3072.000113,0.0043
"2360",1506071907,3072.000113,0.0027
"2361",1506071935,3072.000113,0.0037
"2362",1506071965,3059.9050005,0.0015
"2363",1506071994,3059.9050005,0.0046
"2364",1506072025,3061.090119,0.001
"2365",1506072053,3061.090119,0.0026
"2366",1506072082,3061.090119,0.0024
"2367",1506072111,3061.090119,0.003
"2368",1506072141,3061.08419959,0.0026
"2369",1506072169,3061.08419959,0.001
"2370",1506072199,3061.08419959,0.0058
"2371",1506072227,3061.08419959,0.0034
"2372",1506072257,3062.71436259,0.0057
"2373",1506072284,3062.71436259,0.0041
"2374",1506072314,3071.23861622,0.0015
"2375",1506072342,3071.23861622,0.0053
"2376",1506072372,3077.3655655,0.0041
"2377",1506072401,3077.3655655,0.0047
"2378",1506072431,3077.3655655,0.0054
"2379",1506072459,3077.3655655,0.0035
"2380",1506072489,3083.1152955,0.0017
"2381",1506072517,3083.1152955,0.0012
"2382",1506072546,3084.5351535,0.0035
"2383",1506072575,3084.5351535,0.0014
"2384",1506072604,3084.5351535,0.0042
"2385",1506072634,3084.5351535,0.0026
"2386",1506072663,3076.27098,0.0015
"2387",1506072694,3074.4958025,0.0042
"2388",1506072721,3074.4958025,0.0035
"2389",1506072750,3078.5559405,0.005
"2390",1506072779,3078.5559405,0.0035
"2391",1506072807,3077.6954445,0.0036
"2392",1506072837,3077.6954445,0.0022
"2393",1506072866,3081.1251015,0.0025
"2394",1506072896,3081.1251015,0.003
"2395",1506072924,3081.1251015,0.0028
"2396",1506072952,3081.1251015,0.0035
"2397",1506072982,3071.170051,0.0021
"2398",1506073011,3071.170051,0.0037
"2399",1506073040,3066.8654815,0.0041
"2400",1506073069,3066.8654815,0.0027
"2401",1506073098,3062.070002,0.0034
"2402",1506073127,3062.070002,0.0012
"2403",1506073156,3063.2751225,0.001
"2404",1506073185,3063.2751225,0.0016
"2405",1506073216,3063.2751225,0.0044
"2406",1506073243,3063.2751225,0.0018
"2407",1506073272,3063.2751225,0.001
"2408",1506073300,3063.2751225,0.0012
"2409",1506073330,3069.93758634,0.0056
"2410",1506073359,3069.93758634,0.003
"2411",1506073388,3075.2724528,0.0022
"2412",1506073416,3075.2724528,0.002
"2413",1506073447,3072.4771733,0.0044
"2414",1506073475,3072.4771733,0.0017
"2415",1506073505,3072.4771733,0.0038
"2416",1506073534,3072.4771733,0.005
"2417",1506073561,3072.4771733,0.0012
"2418",1506073591,3072.4771733,0.0037
"2419",1506073621,3072.4771733,0.0017
"2420",1506073651,3073.400101,0.0021
"2421",1506073678,3073.400101,0.0025
"2422",1506073708,3073.400101,0.0048
"2423",1506073736,3073.400101,0.0035
"2424",1506073767,3068.3256085,0.0052
"2425",1506073796,3068.3256085,0.0033
"2426",1506073825,3071.8952515,0.0025
"2427",1506073854,3071.8952515,0.0036
"2428",1506073883,3073.5350875,0.0042
"2429",1506073913,3073.5350875,0.0033
"2430",1506073943,3070.6753735,0.0054
"2431",1506073971,3070.6753735,0.004
"2432",1506074000,3067.880653,0.0026
"2433",1506074030,3067.880653,0.005
"2434",1506074060,3067.880653,0.0013
"2435",1506074088,3067.880653,0.005
"2436",1506074117,3065.7754425,0.0056
"2437",1506074146,3065.7754425,0.0037
"2438",1506074177,3066.85227784,0.0031
"2439",1506074205,3066.85227784,0.0015
"2440",1506074234,3066.85227784,0.0024
"2441",1506074264,3066.0747756,0.0026
"2442",1506074292,3066.0747756,0.0038
"2443",1506074321,3066.0747756,0.005
"2444",1506074351,3065.390844,0.002
"2445",1506074380,3065.390844,0.0025
"2446",1506074410,3065.390844,0.0011
"2447",1506074442,3065.390844,0.0035
"2448",1506074469,3065.390844,0.0055
"2449",1506074497,3065.390844,0.0014
"2450",1506074528,3061.3758625,0.0052
"2451",1506074557,3061.3758625,0.0056
"2452",1506074585,3061.3758625,0.0052
"2453",1506074614,3061.3758625,0.0036
"2454",1506074643,3061.3758625,0.0055
"2455",1506074674,3061.3758625,0.0013
"2456",1506074701,3061.3758625,0.0048
"2457",1506074732,3059.2953705,0.0054
"2458",1506074760,3059.2953705,0.0024
"2459",1506074790,3059.2953705,0.0032
"2460",1506074818,3059.2953705,0.0045
